 เลขรหัสสถานศึกษา , จังหวัด , ขื่อโรงเรียน , ประเภทสถานศึกษา , ระดับชั้น , ประเภทวิชา , สาขาวิชา , ผู้สำเร็จการศึกษา , ติดตามได้ , ศึกษาต่อ , รองานหรือว่างงาน , ทำงานรัฐวิสาหกิจ , ทำงานราชการ , ทำงานเอกชน , อาชีพอิสระ , อื่น ๆ 
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ป.ตรี,อุตสาหกรรม,เทคโนโลยียานยนต์,20,18,    ,    ,    ,    ,17,1,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวช.,อุตสาหกรรม,โยธา,40,39,39,    ,    ,    ,    ,    ,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวช.,อุตสาหกรรม,ช่างเชื่อมโลหะ,8,8,8,    ,    ,    ,    ,    ,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวช.,อุตสาหกรรม,ช่างเทคนิคคอมพิวเตอร์,44,37,37,    ,    ,    ,    ,    ,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวช.,อุตสาหกรรม,ช่างโทรคมนาคม,5,5,4,    ,    ,    ,    ,1,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวช.,อุตสาหกรรม,ช่างไฟฟ้ากำลัง,91,85,85,    ,    ,    ,    ,    ,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวช.,อุตสาหกรรม,ช่างกลโรงงาน,38,32,31,    ,    ,    ,1,    ,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวช.,อุตสาหกรรม,ช่างก่อสร้าง,9,9,9,    ,    ,    ,    ,    ,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวช.,อุตสาหกรรม,ช่างยนต์,109,103,102,    ,    ,    ,    ,1,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวช.,อุตสาหกรรม,ช่างอิเล็กทรอนิกส์,14,14,14,    ,    ,    ,    ,    ,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวช.,อุตสาหกรรม,สถาปัตยกรรม,11,10,10,    ,    ,    ,    ,    ,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,71,65,21,3,    ,5,13,23,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,อุตสาหกรรม,เทคโนโลยีโทรคมนาคม,6,6,4,1,    ,    ,    ,1,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,อุตสาหกรรม,เทคโนโลยีคอมพิวเตอร์,55,52,31,11,    ,    ,2,6,2
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,อุตสาหกรรม,เทคนิคเครื่องกล,197,175,66,38,    ,2,57,9,3
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,อุตสาหกรรม,เทคนิคโลหะ,8,7,4,    ,    ,    ,1,2,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,อุตสาหกรรม,เทคนิคการผลิต,154,138,57,23,    ,1,41,12,4
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,อุตสาหกรรม,เทคนิคสถาปัตยกรรม,8,6,3,1,    ,    ,    ,2,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,อุตสาหกรรม,โยธา,88,75,42,14,    ,1,12,6,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,อุตสาหกรรม,ไฟฟ้า,237,218,128,35,0,1,44,10,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,อุตสาหกรรม,ช่างก่อสร้าง,26,24,13,7,    ,    ,    ,4,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,อุตสาหกรรม,ช่างอากาศยาน,11,9,1,    ,    ,    ,8,    ,    
1334016101,อุบลราชธานี,วิทยาลัยเทคนิคอุบลราชธานี,รัฐ,ปวส.,อุตสาหกรรม,อิเล็กทรอนิกส์,46,45,19,8,    ,    ,13,4,1
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ป.ตรี,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,20,    ,    ,    ,    ,    ,    ,    ,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,คหกรรม,แฟชั่นและสิ่งทอ,4,4,3,1,    ,    ,    ,    ,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,คหกรรม,คหกรรมศาสตร์,1,1,1,    ,    ,    ,    ,    ,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,คหกรรม,อาหารและโภชนาการ,44,41,22,18,    ,    ,    ,1,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,การจัดการสำนักงาน,5,5,2,3,    ,    ,    ,    ,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,การตลาด,24,22,21,1,    ,    ,    ,    ,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,111,105,101,2,    ,    ,    ,2,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,คอมพิวเตอร์ธุรกิจ,57,57,55,1,    ,    ,    ,1,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,พาณิชยกรรม/บริหารธุรกิจ,ภาษาต่างประเทศ,18,16,12,4,    ,    ,    ,    ,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,ศิลปกรรม,การออกแบบ,6,6,2,4,    ,    ,    ,    ,0
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,ศิลปกรรม,คอมพิวเตอร์กราฟิก,28,23,18,3,    ,    ,    ,2,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,ศิลปกรรม,วิจิตรศิลป์,4,4,2,2,    ,    ,    ,    ,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวช.,อุตสาหกรรมท่องเที่ยว,การโรงแรม,33,30,22,8,    ,    ,    ,    ,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวส.,คหกรรม,เทคโนโลยีแฟชั่นและเครื่องแต่งกาย,6,6,1,4,    ,    ,    ,1,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวส.,คหกรรม,การบริหารงานคหกรรมศาสตร์,1,1,    ,1,    ,    ,    ,    ,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวส.,คหกรรม,อาหารและโภชนาการ,48,22,11,8,    ,    ,2,1,    
1334016201,อุบลราชธานี,วิทยาลัยอาชีวศึกษาอุบลราชธานี,รัฐ,ปวส.,พาณิชยกรรม/บริหารธุรกิจ,เทคโนโลยีธุรกิจดิจิทัล,65,65,13,14,1,    ,31,5,1
